fecha,tweet,candidato,retweets,replies,likes,quotes,impresiones,valencia,emocion,postura,tono,amabilidad,legibilidad,controversialidad,informatividad,sensitivo
2023-05-26,"Cada que Zury Rios da una entrevista…. Una cátedra de política es la que tenemos ❤️👏🏼

Mujer increíble y admirable https://t.co/Wy5BmxwSYG",zury rios,0,0,0,0,37,positivo,admiración,aprobación,informativo,0.9,0.8,0.2,0.8,False
2023-05-26,"Si Zury Ríos opina, no coincido.
Si Zury Ríos habla, ignoro.
Si Zury Ríos falla, la juzgo.
Si Zury Ríos tiene 100 haters, soy uno de ellos.
Si Zury Ríos tiene 1 hater, yo soy ese.
Si Zury Ríos no tiene un hater, es porque yo no existo.",zury rios,0,0,0,0,54,negativo,disgusto,desaprobación,agresivo,0.2,0.9,0.8,0.6,False
2023-05-26,Por eso digo q una eventual presidencia de Zury Rios es tenebroso https://t.co/aVBDSAC07z,zury rios,0,0,0,0,19,negativo,miedo,desaprobación,asertivo,0.5,1.0,0.8,0.8,False
2023-05-26,"#LivrosE
José Mário Silva: À Espera da Subida das Águas, Maryse Condé (Romance) 4/5
Jorge Pereirinha Pires: Almanaque Fantástico, Cómico, Científico, Manuel João Gomes (Não-ficção) 5/5",manuel conde,0,0,0,0,69,neutro,otro,indiferencia,informativo,0.8,1.0,0.0,1.0,False
2023-05-26,Manuel Conde Orellana juramentó a la CSJ golpista mombrada por el aprendiz de dictador. Roxana Baldetti dirigió la clica de la censura a la prensa. https://t.co/UBZhhwYDTq,manuel conde,18,0,24,0,826,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-25,El narrador oral Manuel Conde se presentará Historias para disfrutar en familia este sábado 27 de mayo a las 4:00 p.m. #IngresoLibre https://t.co/ThrprtDFkT,manuel conde,1,0,3,0,371,positivo,felicidad,aprobación,informativo,1.0,1.0,0.0,1.0,False
2023-05-25,"Si recuerdo el serranazo, Manuel Conde era el secretario general de la presidencia,  perdomo el superministro  de gobernación, nombró a la ministra de educación Beltranena de padilla presidente del oj, (minúsculas a propósito)... https://t.co/x24eUSrlLb",manuel conde,0,0,1,0,34,neutro,otro,desaprobación,informativo,0.8,0.9,0.3,0.9,False
2023-05-25,"Hace 30 años Jorge Serrano Elías disolvió las cortes y cercenó la libertad de prensa a través de la censura (se opusieron La Hora, Siglo Veintiuno -a cargo de @ChepeZamora- y Crónica, pero no Prensa Libre). Uno de sus colaboradores cercanos aún está vigente: Manuel Conde Orellana https://t.co/sAresV548Y",manuel conde,126,7,161,4,10349,negativo,enojo,desaprobación,informativo,0.5,0.8,0.6,0.9,False
2023-05-25,"""Muchas gracias, Ministro de Salud, José Manuel Miñones Conde, por una muy buena reunión sobre las prioridades de @WHO para próximos 5 años: promoción y prevención de la salud e inversión en atención primaria de salud. Bienvenida al compromiso continuo de #Spain con #VaccinEquity https://t.co/Br8GbhXm2y",manuel conde,0,0,0,0,6,positivo,esperanza,aprobación,informativo,1.0,1.0,0.0,1.0,False
2023-05-25,Don Juan Manuel fue tremendo nepo baby y El conde Lucanor solo tuvo buena publi.,manuel conde,0,0,1,0,58,neutro,otro,desaprobación,humorístico,0.7,0.9,0.3,0.5,False
2023-05-21,"El Johnny diputado y don Carlos Pineda son la misma mierda, son un personaje estupido para engañar gente estupida.",carlos pineda,0,0,0,0,231,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-21,"Yo: deberíamos aprender a respetar la opinión de los demás cada quien es libre de creer en lo que quiera.

X: Carlos pineda mi presidente 

Yo: Pero que Idiota https://t.co/AktrrjRtwm",carlos pineda,4,0,18,0,934,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.5,0.6,False
2023-05-21,"🔴Histórica llegada de Carlos Pineda, con la plaza llena de simpatizantes... https://t.co/8EvlQ4Iu4W a través de @YouTube @72_cpineda @nayibbukele 
#Noticias #Fraude #Guatemala #pineda",carlos pineda,0,1,0,0,149,positivo,felicidad,aprobación,informativo,0.8,0.9,0.6,0.8,False
2023-05-21,Simpatizantes de Carlos Pineda protestan ante la suspensión de su candidatura. https://t.co/WAY8mEgnxf,carlos pineda,0,0,3,0,678,negativo,enojo,desaprobación,informativo,0.5,1.0,0.7,0.8,False
2023-05-21,Ayer les dije a unos cuates que carlos pineda no era de mi agrado hicieron un relajo tratando de convencerme que si jajajaja como los ciega él populismo,carlos pineda,0,2,1,0,277,negativo,disgusto,desaprobación,humorístico,0.5,0.8,0.6,0.7,False
2023-05-21,Me preocupa que haya tanta gente sin estudios que quiera a Carlos Pineda como presidente de Guatemala,carlos pineda,0,1,6,0,574,negativo,preocupación,desaprobación,serio,0.5,1.0,0.8,0.9,False
2023-05-21,LA LUCHA CONTRA CARLOS PINEDA EN GUATEMALA ES UNA GUERRA ENTRE CARTELES DE LA DROGA,carlos pineda,15,6,54,0,1311,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-21,"Carlos Pineda
Elecciones en Guatemala https://t.co/x9OMRjrpNc",carlos pineda,2,0,0,0,406,neutro,otro,indiferencia,informativo,1.0,1.0,0.0,0.5,False
2023-05-21,"FYI. La candidatura de Carlos Pineda sigue en pie, el amparo provisional no esta firme aun, hay que esperar la resolución de la CC para ver si confirma el otorgamiento o no. El pasado 16 en reunión de fiscales decidieron incluir en papeleta solo los que tengan amparo a favor.",carlos pineda,0,0,3,0,401,neutro,otro,información,informativo,0.8,0.9,0.3,0.9,False
2023-05-22,"La pregunta del millón es:

¿El corrupto @TSEGuatemala corrió para cancelar a Carlos Pineda( no se le apoya), por que le han dado largas a la cancelación del corrupto de @netobran quien tiene más de 30 antejuicios pendientes?…

¿Y la resolución pendiente de la @CC_Guatemala ? https://t.co/3AdfffZmDS",carlos pineda,123,16,243,0,8151,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-22,"Prepotente, misógino y patan… ver la verdadera cara de las personas es el regalo de las crisis! Que nivel de Patan Carlos Pineda, sin control ni dominio de sus emociones y así pensaba gobernar 😵 https://t.co/1h9P0Qj986",carlos pineda,3,2,9,0,1958,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-22,Como así que bloquearon calles solo porque no quieren inscribir a Carlos Pineda? Que gente más cerota🫠,carlos pineda,0,0,0,0,72,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-22,#Actualización LIBERAN BLOQUEO. Simpatizantes de Carlos Pineda retiran bloqueo y liberan el kilómetro 65 carretera a #ElSalvador #Cuilapa #SantaRosa #PNC se mantiene en prevención. En desarrollo https://t.co/71uiuYafVL,carlos pineda,2,0,14,0,1315,neutro,otro,información,informativo,0.8,0.9,0.2,0.9,True
2023-05-22,"Hace una semana todos querían estar cerca de Pineda. Ahora el TSE los busca para pedirles que devuelvan las credenciales...

Mientras otros insisten en sacarlo de la contienda, hay políticos que se acercan a Carlos Pineda - Con Criterio https://t.co/3XQUR4L5I5",carlos pineda,0,0,4,0,358,negativo,desilusión,desconfianza,informativo,0.7,0.9,0.5,0.8,False
2023-05-22,"#Guatemala 

Simpatizantes de Carlos Pineda paralizan carreteras y piden su inscripción
👥👉https://t.co/oGSGQboZWv https://t.co/2ISIeRPuCO",carlos pineda,0,1,0,0,151,neutro,otro,aprobación,informativo,0.8,1.0,0.5,0.9,False
2023-05-22,Lo bueno de las crisis es que sacan a luz las verdaderas intenciones de las personas un su rostro oculto! Esta es la doble moral de Carlos Pineda 🤬 https://t.co/HtEmceprS7,carlos pineda,5,4,15,0,2570,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-22,*inserte la voz de carlos pineda diciendo la gran puta hombre*,carlos pineda,1,1,0,0,310,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.2,False
2023-05-22,"El @TSEGuatemala prohíbe a Prosperidad Ciudadana y Carlos Pineda realizar campaña en rótulos, vallas y redes sociales https://t.co/qKHh638R0Z",carlos pineda,0,1,0,0,496,negativo,enojo,desaprobación,informativo,0.5,1.0,0.7,0.9,False
2023-05-23,"👤 ELECCIONES 2023 ⎪¿Quién es Efraín Orozco, el vice de Carlos Pineda y Patrón de Mechito?

Solo figuran en los mitines y en las redes sociales. Conócelos aquí:

https://t.co/3CvPUxsCAR https://t.co/MUbHqUbDPy",carlos pineda,15,21,156,7,51932,negativo,desilusión,desaprobación,informativo,0.5,1.0,0.7,0.8,False
2023-05-23,"#Guatemala 

Carlos Pineda niega que amenace de muerte a Jorge Baldizón y Elder Martínez
🗣️👉https://t.co/NRTupOC9b7 https://t.co/HV23b02y9b",carlos pineda,0,0,0,0,289,neutro,ninguna,desmentido,informativo,0.8,1.0,0.2,0.9,False
2023-05-23,"Carlos Pineda expresidenciable incita a sus seguidores a la violencia, cayendo en sedición. https://t.co/r4a1PU1rKc",carlos pineda,0,0,1,0,283,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-23,El Excandidato Carlos Pineda se contradice con su vicepresidenciable al decirle que no sabe de política. https://t.co/ONIxv7QJ6B,carlos pineda,0,0,0,0,119,negativo,enojo,desaprobación,informativo,0.5,1.0,0.8,0.9,False
2023-05-23,Y ahora qué van hacer los tiktokeros que contrató Carlos pineda? Se van a morir del hambre?,carlos pineda,0,2,0,0,187,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.6,False
2023-05-23,"Ahorita que ya no esta Carlos Pineda, empiezan a salir un montón de encuestas faferas, para supuestamente cambiar la tendencia del voto.",carlos pineda,0,0,3,0,88,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.8,False
2023-05-23,"Carlos Pineda es un asco de candidato y me alegra que lo sacaron pero me preocupa más el nivel de fraude que serán estas elecciones.

Están haciendo lo mismo que en la Usac, qué desgracia de país. 💀",carlos pineda,0,0,0,0,117,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-23,Estoy completamente encontra del Fraude Electoral qué está propiciando el TSE y CC. Pero no voy a venir de hipócrita compadeciendo a Carlos Pineda. Es más le doy gracias a Dios de que no vaya a aparecer en las papeletas. Tampoco hay que mentir por convivir.,carlos pineda,0,1,1,0,170,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.8,0.9,False
2023-05-23,"Carlos Pineda, do Prosperidade Cidadã, foi barrado da eleição pela Corte Constitucional; candidato recorre na justiça.
🔹Leia a reportagem do @girolatino na Headline:

https://t.co/KlUK0dt4b3",carlos pineda,4,0,12,0,3956,negativo,enojo,desaprobación,informativo,0.5,1.0,0.5,1.0,False
2023-05-23,Three candidates in Guatemala’s upcoming presidential elections have been blocked from running so far including now the frontrunner Carlos Pineda. No matter who wins this will be a sham election. https://t.co/qB5kcJpato,carlos pineda,3,1,9,0,1618,negativo,enojo,desaprobación,serio,0.5,1.0,0.8,1.0,False
2023-05-24,"Es el momento en que
-Thelma Cabrera y el MLP 
-Roberto Arzu y compañía 
-Carlos Pineda y seguidores 

Den un paso a favor de Guatemala y se unan al proyecto de Manuel Villacorta y VOS.

Guatemala los espera. https://t.co/MmabCAmrlz",carlos pineda,116,107,683,9,55303,positivo,esperanza,aprobación,informativo,0.8,0.9,0.3,0.9,False
2023-05-24,"🗳️ ELECCIONES 2023 ⎪¿La PNC investiga a Carlos Pineda?

El candidato aseguró que las autoridades elaboran un perfil para investigarlo a él y a su familia:

https://t.co/FqeiFSjZfT https://t.co/EM2OQVi37T",carlos pineda,11,18,67,4,27456,negativo,enojo,desconfianza,informativo,0.5,1.0,0.8,0.9,False
2023-05-24,"#Internacional El candidato a la presidencia Carlos Pineda analiza el autoexilio si la Corte de Constitucionalidad le niega su participación en las elecciones del presente año.
https://t.co/m1HibxtiFG",carlos pineda,0,0,1,0,219,negativo,desilusión,desconfianza,informativo,0.5,1.0,0.5,1.0,False
2023-05-24,"#AHORA| ""LA VERDADERA PREOCUPACION DE PINEDA"" 

El Narco le reclama a Carlos Pineda.

Fuente: Oscar Martinez https://t.co/c7Pp7K08P8",carlos pineda,3,0,4,0,377,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.7,False
2023-05-24,"#AHORA| ""LA VERDADERA PREOCUPACION DE PINEDA"" 

El Narco le reclama a Carlos Pineda.

Fuente: Oscar Martinez https://t.co/F0I7lzBXjB",carlos pineda,2,0,2,0,234,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.7,False
2023-05-24,"Que la candidatura de Carlos Pineda esté prácticamente anulada; siendo un hábil y demagogo mafioso que, embelesó a la gente con menor grado de inteligencia de nuestro pueblo, que es la gran masa (los mismos que eligieron a jimmy y giammattei), es como haberle quitado de las manos",carlos pineda,0,2,1,0,110,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-24,"Quizá Carlos Pineda no es de su agrado, pero de verdad hay que abrir los ojos. La asquerosa política tiene a Guatemala hundida y jamás saldremos de alli",carlos pineda,1,0,1,0,212,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-24,Duró más Carlos Pineda inscrito que el prime de Benzema.,carlos pineda,0,0,0,0,212,neutro,otro,indiferencia,humorístico,0.8,1.0,0.2,0.4,False
2023-05-24,"""LA VERDADERA PREOCUPACION DE PINEDA"" 

El Narco le reclama a Carlos Pineda.

Fuente: Oscar Martinez https://t.co/TQMp4hCGFS",carlos pineda,2,0,5,0,1040,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.6,False
2023-05-24,"#Nacionales | Carlos Pineda y su abogado Erick Castillo, se presentaron en horas de la madrugada a la Sala Sexta de lo contencioso administrativo y entregaron una solicitud para que se examinen de nuevo los elementos  (1/2) https://t.co/p1AbLuQmbp",carlos pineda,5,13,28,0,11716,neutro,otro,indiferencia,informativo,0.8,1.0,0.3,0.9,False
2023-05-25,"#SeguridadYJusticia  ⚖️ | Las juezas Juana Solís Rosales, Alba Susana López Racanac de Teni y Nadia Amabilia Morales De León, concedieron el amparo temporal que dejó en suspenso la candidatura de Carlos Pineda de Prosperidad Ciudadana.

Esto se sabe ⬇️  
https://t.co/BvK51AQkKl",carlos pineda,0,0,1,0,1209,negativo,enojo,desaprobación,informativo,0.5,1.0,0.7,1.0,False
2023-05-25,"Alertan sobre irregularidades en elecciones de Guatemala
Recientemente, fue suspendido el candidato presidencial Carlos Pineda quien lidera varias encuestas.

#VivirYProtegerAlPueblo https://t.co/0YIRpFIFj0",carlos pineda,73,0,5,0,284,negativo,preocupación,desaprobación,informativo,0.5,0.8,0.6,0.9,False
2023-05-25,#CarlosPineda #CarlosPinedaNarco Carlos Pineda quedara fuera de las elecciones 2023 y me da mucho gusto https://t.co/nxGIyY1Ykp,carlos pineda,0,0,0,0,31,negativo,felicidad,desaprobación,agresivo,0.2,0.9,0.8,0.7,False
2023-05-25,"#CANoticias #Nacionales 

Juzgado Décimo Pluripersonal de Primera Instancia Penal realiza audiencia de primera declaración en contra de Jennifer Alexandra Herrera alias La Patrona, señalada de supuestamente haber proferido amenazas de muerte contra Carlos Pineda.

Sin embargo, la… https://t.co/qOtemqrBDn https://t.co/GOAVfJYsus",carlos pineda,4,0,11,1,8043,neutro,indiferencia,informativo,serio,0.5,0.8,0.2,0.9,False
2023-05-25,No caigamos en engaños que dicen Carlos Pineda por que en realidad el es un criminal de alto rango https://t.co/qjj7neJ1pS,carlos pineda,0,0,0,0,21,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-25,"El licenciado Erick Castillo, abogado de Carlos Pineda, brindó una actualización del estado de la candidatura del presidenciable. 

Escucha lo que dijo👇 https://t.co/qO1sHe0x61",carlos pineda,0,0,0,0,358,neutro,otro,indiferencia,informativo,0.8,0.9,0.2,0.9,False
2023-05-25,"#Elecciones2023 📍El binomio de Prosperidad Ciudadana, con Carlos Pineda y Efraín Orozco, continúa apareciendo como inscrito en la nómina de candidatos del TSE que fue generada el 24 mayo pasado.

#EntreElecciones 👁️🔍
📸Cortesía https://t.co/jIiQye58Y4",carlos pineda,2,2,10,0,2614,neutro,otro,informativo,serio,1.0,1.0,0.2,1.0,False
2023-05-25,"#ServicioPúblico de @diana_rosenberg

#URGENTE 🚨

Un #AporteSocial de #Fundacorazones 

Tú Ayuda Salva Vidas 🫶

#ServicioPublicoSocial #Caracas #Venezuela

Campaña de Karyn Useche Pineda : Carlos Cuomo necesita un trasplante de médula https://t.co/BOqRmhD5xS",carlos pineda,1,1,2,0,57,neutro,esperanza,aprobación,informativo,0.8,0.9,0.2,0.8,False
2023-05-25,"#LaHoraDeActualizarnos | Carlos Pineda rechaza seguridad ofrecida por el #Mingob. No usará recursos del Estado para protección personal. Conoce lo que dijo en esta nota ⬇️

https://t.co/syQ0CxZmx2",carlos pineda,3,0,5,0,3379,positivo,esperanza,aprobación,informativo,0.8,0.9,0.2,0.9,False
2023-05-25,A este decrépito hay que regalarle un cuaderno y talvez Carlos Pineda le regala lápiz para que apunte las 💩 que dice. Ahora resulta que siempre no; que coma kk diría Mechito https://t.co/2npytM9qPu,carlos pineda,0,0,0,0,28,negativo,enojo,desaprobación,agresivo,0.2,0.6,0.8,0.7,False
2023-05-26,"¿Cuándo se dará a conocer la resolución sobre la participación de #CarlosPineda?
➡ https://t.co/lGOwLQcNdN",carlos pineda,0,0,0,0,1481,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.9,False
2023-05-26,"¿Cuándo se dará a conocer la resolución sobre la participación de #CarlosPineda?
➡ https://t.co/YX0YxPiyPk https://t.co/Z1HP7ImDXm",carlos pineda,0,0,6,0,2158,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.9,False
2023-05-26,"Propongo una coalición para el 2028, el partido “BUENOS P/N”

-Jordan Rodas: Para que revise que todos tengan finiquito (si no está preso)

-Boberto Arzú: Para que enseñe a no hacer campaña anticipada 🥱

-Carlos Pineda: Para que supervise que las asambleas cumplan con la ley. 😎",carlos pineda,1,0,1,0,100,neutro,otro,esperanza,informativo,0.8,0.9,0.3,0.9,False
2023-05-26,Corte de Constitucionalidad resolverá hoy sobre las acciones presentadas por #CarlosPineda ➡  https://t.co/1ZTulHopMi https://t.co/SFYsiUOYNd,carlos pineda,0,1,3,0,1294,neutro,otro,indiferencia,informativo,1.0,1.0,0.5,0.8,False
2023-05-26,"De un partido con ideales municipalistas a manos de una diputada de Fray Bartolomé de las Casas.
En esta nota de @prensa_libre le contamos cuáles son los vínculos que ahora tiene la agrupación Prosperidad Ciudadana que postulaba a Carlos Pineda a la presidencia. https://t.co/LRAR9ndGDJ",carlos pineda,0,0,0,0,291,negativo,desilusión,desaprobación,informativo,0.5,0.8,0.6,0.9,False
2023-05-26,"#CANoticias #Nacionales 

Se realiza una manifestación frente a la CC a favor de Carlos Pineda y Efraín Orozco. Este día se conocerá los recursos y definir si participa o no en las elecciones generales el binomio presidencial de Prosperidad Ciudadana.

Vía: Marcos Cahuex https://t.co/THgQbBoWBP",carlos pineda,3,3,13,0,6659,neutro,esperanza,aprobación,informativo,0.8,0.9,0.4,0.9,False
2023-05-26,"#TraficoGt 🚨🚨https://t.co/sV3GlhTThy

1. Se reporta concentración de personas que apoyan a Carlos Pineda frente a la Corte de Constitucionalidad, donde se conocen acciones que definirán si podrá participar como candidato presidencial. https://t.co/LTfhnLcDSg",carlos pineda,0,0,0,0,433,neutro,otro,información,informativo,0.8,0.9,0.3,0.9,False
2023-05-26,"#EUElecciones2023 Simpatizantes del partido Prosperidad Ciudadana mantienen plantones frente a la Corte de Constitucionalidad y el TSE

🗳️🇬🇹 #Elecciones2023 #EleccionesGT #GUATEVOTA2023

https://t.co/BAuMsovLj8",carlos pineda,0,0,15,0,5828,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.9,False
2023-05-26,"¡No iba por Carlos Pineda! Revelan el candidato que ""La Patrona"" quería asesinar

El atentado se dirigiría contra Luis Eduardo Ayala Pineda, candidato a alcalde de Sayaxché, Petén, quien fue proclamado por el Comité Cívico Amigos de Buenas Respuestas al Desarrollo. https://t.co/f2uWarr6qU",carlos pineda,0,0,0,0,73,negativo,enojo,desaprobación,informativo,0.5,1.0,0.8,1.0,False
2023-05-21,Con todo Sandra Torres https://t.co/stVH76Yzw1,sandra torres,0,0,0,0,33,positivo,esperanza,aprobación,asertivo,0.8,1.0,0.2,0.2,False
2023-05-21,Esto del pacto corrupto el presidente actual la presidenta del Tribunal Supremo electoral del ministerio público la corte suprema de justicia tiene miedo que pueda quedar don Carlos Pineda porque ellos a puro huevo quieren a Sandra Torres para que les cubra todas sus fechorías,sandra torres,0,0,0,0,165,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-21,Que tan random es el mundo como para que Badabun vuelva para hacerle promo a Sandra torres 😍,sandra torres,0,0,2,0,129,neutro,sorpresa,indiferencia,humorístico,0.8,0.9,0.2,0.6,False
2023-05-21,"🚨🚨
Véanlo hasta los convenza que Sandra Torres es una delincuente y que jamás debiera ser presidenta. 

¡Echa un vistazo al vídeo de Erick Alex! #TikTok https://t.co/fs0rHIVN3s",sandra torres,0,0,0,0,32,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.7,False
2023-05-21,La UNE de Sandra torres ya gobernó y ya fracasó.,sandra torres,0,0,0,0,18,negativo,desilusión,desaprobación,asertivo,0.5,1.0,0.7,0.8,False
2023-05-21,"Que cólera me da ver el video que Sandra Torres pagó con Badabum, pero lo que más me da cólera es que no tendrá ninguna sanción",sandra torres,0,0,0,0,96,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.6,0.8,False
2023-05-21,"La experiencia se adquiere, la corrupción corrompe No a Sandra Torres. https://t.co/OLZmZDwW0G",sandra torres,0,0,0,0,10,negativo,enojo,desaprobación,asertivo,0.5,1.0,0.7,0.8,False
2023-05-22,"Tweet del futuro. 

Sandra Torres en en campaña 2035 ofreciendo su bolsa solidaria.",sandra torres,0,0,0,0,38,negativo,desilusión,desaprobación,informativo,0.5,1.0,0.3,0.8,False
2023-05-22,"El anti voto por Sandra Torres, llegó a México.  Lolita De La Colina: "" Pide por favor a los guatemaltecos NO votar por Sandra""",sandra torres,0,0,0,0,22,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.7,0.8,False
2023-05-22,"#OrdenYTransformación para Guatemala con Sandra Torres presidenta y Julio Marroquín Diputado
#VotaUNE https://t.co/KhSdAarGmY",sandra torres,0,0,1,0,51,positivo,esperanza,aprobación,informativo,0.8,1.0,0.2,0.9,False
2023-05-22,"Si gana Sandra Torres o Zuri Ríos, van a esperar a que nos hundamos como país o a qué país piensan migrar ?",sandra torres,0,0,0,0,42,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-22,"Estaba desayunando - cuándo de repente me ahogué al recordar que “Angela Merkel” fue comparada con Sandra Torres. 

Casi me muero 🤦🏻😵‍💫",sandra torres,0,0,4,0,246,negativo,disgusto,desaprobación,humorístico,0.8,0.9,0.5,0.7,False
2023-05-22,"¿Cuál es el miedo de aplicar la ley a Sandra Torres y al narcopartido UNE?
@TSEGuatemala @MPguatemala https://t.co/iAGaRPwONE",sandra torres,45,8,84,2,2378,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-22,¿Qué opinan de la polémica de Sandra torres y Badabun? 👀,sandra torres,0,0,1,1,237,neutro,otro,indiferencia,informativo,0.8,1.0,0.5,0.9,False
2023-05-23,"#YoVoto
La candidata Presidencial de la UNE Sandra Torres sostuvo este martes una reunión con el Arzobispo Metropolitano de Santiago de Guatemala Monseñor Gonzalo de Villa con quien abordaron temas de seguridad , proceso electoral , migración según lo expresó la propia candidata https://t.co/VVeD26HGrI",sandra torres,0,1,1,0,332,positivo,esperanza,aprobación,informativo,1.0,1.0,0.2,1.0,False
2023-05-23,"Coma mierda Sandra Torres, mejor comase un Dorito https://t.co/woOV4r9CIK",sandra torres,0,0,0,0,13,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.4,False
2023-05-23,Se imaginan a Sandra torres de presidenta 😑🥹,sandra torres,0,0,0,0,83,negativo,enojo,desaprobación,irónico,0.5,1.0,0.8,0.6,False
2023-05-23,"Bueno, aunque la acusación actual contra este ex FEI no esta directamente relacionada con Katherine Erazo García, si fue Catalá Suárez quien en su momento “dió inmunidad” a la criminal de Kathy Erazo en caso Sandra Torres y su colecta PNP ilegal en la JRT. https://t.co/3OgQW52emH",sandra torres,17,2,19,0,805,negativo,enojo,desaprobación,informativo,0.5,0.8,0.6,0.9,False
2023-05-23,"El @72_cpineda es una mezcla de Jimmy, Giamattei, Otto Pérez y Sandra Torres pero mitómano y con todos los requisitos para ser dictador.  No entiendo como hay gente que lo tiene como opción para votar por el. No debería ni tener el 1% de intención de voto.",sandra torres,0,1,0,0,75,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-23,"Los CANDIDATOS OFICIALES de Giammattei y del partido ""VAMOS"" para continuar el saqueo en Guatemala,  son:
Carlos Pineda 
Zury Rios 
Sandra Torres 
Edmund Mulet 
Isaac Farchi 
Sammy Morales 
Talamonti 
Amilcar Rivera 
Y el yerno de Sandra.
NO VOTAR POR ÉSTOS . 
SON CORRUPTOS.",sandra torres,0,0,3,0,289,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-23,"🇬🇹 #Guatemala PRESIDENTAL ELECTION:

⚫️Zury Rios 22.9%
🟡Edmond Mulet 20.1%
🔴Sandra Torres 17.9%

...

Grupo Impacto 360

Juggernaut Prediction: Lean⚫️ https://t.co/l5oAx6iSQx",sandra torres,0,0,0,0,42,neutro,otro,información,informativo,1.0,1.0,0.2,1.0,False
2023-05-23,Y yo no puedo entender que sí Sandra Torres milito en la izquierda hoy firme la declaración de AFI de la Vida y la Familia porque no está siquiera de acuerdo con enseñar educación sexual y a favor del uso de preservativos. Porque es una organización ultra conservadora.,sandra torres,1,3,16,0,936,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-24,"📣#Comunicado | Rechazamos la constante manipulación del proceso electoral, producto de la cooptación todas las instituciones por parte de los grupos pro-impunidad y en aparente beneficio de Zury Ríos y Sandra Torres, las más grandes aliadas del Gobierno de Giammattei. https://t.co/4pRgkEnLn1",sandra torres,15,1,23,0,1133,negativo,enojo,desaprobación,serio,0.5,1.0,0.8,1.0,False
2023-05-24,"Sandra Torres i Adrià Guardiet, arquitectes que han dissenyat la reforma del Passeig, expliquen com quedarà 

https://t.co/McpkeQqpaf",sandra torres,1,0,1,0,538,neutro,otro,otro,informativo,1.0,1.0,0.0,1.0,False
2023-05-24,"Arriba Sandra Torres , la única candidata capaz de llevar a Guatemala por el buen camino @SandraRose #SandraPresidenta https://t.co/BDMCWrdRD6",sandra torres,0,0,0,0,24,positivo,esperanza,aprobación,informativo,1.0,1.0,0.2,0.9,False
2023-05-24,"ahora vuelve a ser de ""derecha"" el che guevara chapin!!!!!! principal financista de semilla y colaborador dla cicig y del criminal ivan velasquez!!! que sigue sr? financiar a sandra torres? a mulet? o a los dos juntos???!!! VERGUENZA DE TIPO!!! YA NADIE LE CREE NADA!!! FARSANTE! https://t.co/qbnzOKYOkt",sandra torres,71,27,206,5,14308,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-24,"Imagínense que la primera presidenta de Guatemala sea Zury Ríos o Sandra Torres, ¡dios nos libre!",sandra torres,0,0,0,0,67,negativo,enojo,desaprobación,asertivo,0.2,1.0,0.8,0.9,False
